addr	type	name	size
0x21d3d5	FUNC	RegisterDispatch_0in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	3
0x21d3d8	FUNC	RegisterDispatch_0in_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	10
0x21d3e2	FUNC	RegisterDispatch_0in_1inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	10
0x21d3ec	FUNC	RegisterDispatch_0in_2out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	14
0x21d3fa	FUNC	RegisterDispatch_0in_2out_wtime...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	64
0x21d43a	FUNC	RegisterDispatch_0in_3out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	24
0x21d452	FUNC	RegisterDispatch_0in_3inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	24
0x21d46a	FUNC	BufferDispatch_noobj_0in_4out_wtime...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	65
0x21d4ab	FUNC	BufferDispatch_noobj_0in_4out_w2time...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	94
0x21d509	FUNC	BufferDispatch_0in_5out_w2time...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	104
0x21d571	FUNC	RegisterDispatch_1in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	10
0x21d57b	FUNC	RegisterDispatch_noobj_1in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	7
0x21d582	FUNC	RegisterDispatch_1in_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	17
0x21d593	FUNC	RegisterDispatch_1in_create_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	16
0x21d5a3	FUNC	RegisterDispatch_1in_as_create_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	19
0x21d5b6	FUNC	RegisterDispatch_1in_1inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	17
0x21d5c7	FUNC	RegisterDispatch_1in_2out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	24
0x21d5df	FUNC	RegisterDispatch_1in_2out_wtime...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	68
0x21d623	FUNC	RegisterDispatch_1in_2inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	21
0x21d638	FUNC	RegisterDispatch_2in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	14
0x21d646	FUNC	RegisterDispatch_2in_wtime_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	34
0x21d668	FUNC	RegisterDispatch_noobj_2in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	14
0x21d676	FUNC	RegisterDispatch_2in_create_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	20
0x21d68a	FUNC	RegisterDispatch_2in_2out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	22
0x21d6a0	FUNC	BufferDispatch_2in_2inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	24
0x21d6b8	FUNC	RegisterDispatch_3in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	21
0x21d6cd	FUNC	RegisterDispatch_chkobj_3in_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	83
0x21d720	FUNC	RegisterDispatch_3in_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	25
0x21d739	FUNC	RegisterDispatch_3in_as_create_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	57
0x21d772	FUNC	RegisterDispatch_3in_create_2out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	63
0x21d7b1	FUNC	RegisterDispatch_3in_wtime_2out_wtime...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	86
0x21d807	FUNC	BufferDispatch_noobj_4in_1out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	47
0x21d836	FUNC	BufferDispatch_5in_wtime_0out...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	17
0x21d847	FUNC	BufferDispatch_chkobj_5in_1inout...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fsecure.	111
0x21d8b6	FUNC	TranslateToPhysicalAddress	34
0x21d8e0	FUNC	InterruptVector	147
0x21d974	FUNC	AddTime	104
0x21d9dc	FUNC	BumpTime	45
0x21da09	FUNC	DecTime	54
0x21da3f	FUNC	SubTime	104
0x21daa7	FUNC	CompareTime	70
0x21daf0	FUNC	MemoryRegionObjectNumber	5
0x21daf5	FUNC	AddressSpaceObjectNumber	5
0x21dafa	FUNC	TaskObjectNumber	5
0x21daff	FUNC	ConnectionObjectNumber	5
0x21db04	FUNC	ActivityObjectNumber	5
0x21db09	FUNC	ClockObjectNumber	5
0x21db0e	FUNC	IODeviceObjectNumber	5
0x21db13	FUNC	LinkObjectNumber	5
0x21db18	FUNC	SemaphoreObjectNumber	5
0x21db20	FUNC	CheckSuccessHelper	15
0x21db20	FUNC	CheckSuccess	15
0x21db2f	FUNC	GetSaveError	18
0x21db41	FUNC	GetSavePC	19
0x21db54	FUNC	ComputeStackPointer	9
0x21db5d	FUNC	ComputeStackTLSPointer	15
0x21db6c	FUNC	__ghsLock	42
0x21db96	FUNC	__ghsUnlock	42
0x21dbc0	FUNC	lock_init...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fansic.	106
0x21dc2a	FUNC	GetThreadLocalStorage	5
0x21dc2f	FUNC	__get_eh_globals	15
0x21dc3e	FUNC	GetTaskINTEGRITYThreadLocalStorage	36
0x21dc62	FUNC	TaskInitCLibrary	57
0x21dc9b	FUNC	InitialTaskInitCLibrary	90
0x21dcf5	FUNC	AddressSpaceInitCLibrary	108
0x21dd64	FUNC	Yield	24
0x21dd7c	FUNC	Exit	30
0x21dda0	FUNC	memset	277
0x21dec0	FUNC	memcpy	257
0x21dfc4	FUNC	ASP_ImportBarrier	1
0x21dfc5	FUNC	ASP_ExportBarrier	1
0x21dfc6	FUNC	ASP_SpeculationBarrier	6
0x21dfcc	FUNC	ASP_AtomicModify	25
0x21dfe5	FUNC	ASP_TestAndSet	16
0x21dfe5	FUNC	ASP_TestAndSetN	16
0x21dff5	FUNC	ASP_MemoryBarrier	11
0x21e000	FUNC	ASP_SetCurrentTaskThreadLocalStorageBase	3
0x21e010	FUNC	ASP_GetCurrentTaskThreadLocalStorageBase	9
0x21e01c	FUNC	CurrentTask	15
0x21e02c	FUNC	bswap16	14
0x21e03a	FUNC	bswap32	38
0x21e060	FUNC	bswap64	138
0x21e0ec	FUNC	SetupTask	789
0x21e404	FUNC	InitHLMutex	35
0x21e427	FUNC	CreateHLMutex	92
0x21e483	FUNC	TryToObtainHLMutex	90
0x21e4dd	FUNC	InternalWaitForHLMutex...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fhlmutex.	68
0x21e521	FUNC	AsyncWaitForHLMutex	28
0x21e53d	FUNC	WaitForHLMutex	21
0x21e552	FUNC	ReleaseHLMutex	101
0x21e5b7	FUNC	GetHLMutexValue	78
0x21e605	FUNC	OwnsHLMutex	27
0x21e620	FUNC	CreateLinkAtIndex	272
0x21e730	FUNC	SynchronousSend	155
0x21e7cb	FUNC	TrySynchronousSend	158
0x21e86c	FUNC	SynchronousReceive	153
0x21e908	FUNC	CreateSemaphore	131
0x21e98c	FUNC	CreateHighestLockerSemaphoreWithOrder	141
0x21ea19	FUNC	CreateHighestLockerSemaphore	10
0x21ea24	FUNC	CreateVirtualClock	264
0x21eb2c	FUNC	GetObjectIndex	82
0x21eb80	FUNC	ObjectNumber	101
0x21ebe8	FUNC	SetTaskName	226
0x21eccc	FUNC	SetTaskExecutableFile	226
0x21edb0	FUNC	GetTaskExecutableFile	242
0x21eea4	FUNC	TryToObtainSemaphore	192
0x21ef64	FUNC	ReleaseSemaphore	192
0x21f024	FUNC	GetSemaphoreValue	200
0x21f0ec	FUNC	SplitMemoryRegion	236
0x21f1d8	FUNC	GetMemoryRegionAddresses	212
0x21f2ac	FUNC	Log2PageSize	200
0x21f374	FUNC	FillMemoryRegion	225
0x21f458	FUNC	StartClose	212
0x21f52c	FUNC	FinishClose	243
0x21f620	FUNC	PutPageOnAddressSpaceFreeList	327
0x21f768	FUNC	GetPageFromAddressSpaceFreeList	226
0x21f84c	FUNC	SetObjectCount	200
0x21f914	FUNC	RestartAddressSpace	211
0x21f9e8	FUNC	CreateTask	313
0x21fb24	FUNC	GetTaskStatus	220
0x21fc00	FUNC	GetTaskStatusChangeOverruns	200
0x21fcc8	FUNC	SetTaskStatusNotificationMask	200
0x21fd90	FUNC	GetTaskStatusNotificationMask	200
0x21fe58	FUNC	GetPriorityAndWeight	212
0x21ff2c	FUNC	SetPriorityAndWeight	220
0x220008	FUNC	GetActivePriority	200
0x2200d0	FUNC	GetMaximumPriorityAndWeight	212
0x2201a4	FUNC	SetMaximumPriorityAndWeight	289
0x2202c8	FUNC	RaiseCurrentTaskPriority	212
0x22039c	FUNC	LowerCurrentTaskPriority	212
0x220470	FUNC	SetTaskIdentification	200
0x220538	FUNC	GetTaskIdentification	200
0x220600	FUNC	SetTaskInterruptVector	200
0x2206c8	FUNC	GetTaskStackPointer	200
0x220790	FUNC	SetTaskStackPointer	200
0x220858	FUNC	GetTaskProgramCounter	200
0x220920	FUNC	SetTaskProgramCounter	200
0x2209e8	FUNC	GetTaskRegister	212
0x220abc	FUNC	SetTaskRegister	212
0x220b90	FUNC	GetTaskStackLimits	212
0x220c64	FUNC	SetTaskStackLimits	212
0x220d38	FUNC	RunTask	192
0x220df8	FUNC	YieldTask	192
0x220eb8	FUNC	HaltTask	192
0x220f78	FUNC	ExitTask	200
0x221040	FUNC	CreateActivity	309
0x221178	FUNC	AsynchronousReceive	212
0x22124c	FUNC	AsynchronousSend	212
0x221320	FUNC	GetActivityStatus	192
0x2213e0	FUNC	ResetActivityAndReturnStatus	230
0x2214c6	FUNC	ResetActivity	7
0x2214d0	FUNC	ContinueActivity	192
0x221590	FUNC	GetCurrentActivity	226
0x221674	FUNC	SetClockTime	200
0x22173c	FUNC	GetClockTime	200
0x221804	FUNC	SetClockAlarm	220
0x2218e0	FUNC	GetClockAlarm	250
0x2219dc	FUNC	GetClockPermissions	200
0x221aa4	FUNC	GetClockResolution	200
0x221b6c	FUNC	GetClockAlarmOverruns	200
0x221c34	FUNC	GetClockName	212
0x221d08	FUNC	GetIODeviceOverruns	200
0x221dd0	FUNC	ReadSubBlockFromIODevice	376
0x221f48	FUNC	WriteSubBlockToIODevice	376
0x2220c0	FUNC	ReadIODeviceRegister	212
0x222194	FUNC	ReadIODeviceStatus	220
0x222270	FUNC	WriteIODeviceRegister	212
0x222344	FUNC	WriteIODeviceStatus	220
0x222420	FUNC	CreateVirtualAddressSpace	281
0x22253c	FUNC	SetMemoryRegionAttributes	200
0x222604	FUNC	MapMemoryRegion	269
0x222714	FUNC	GetAddressSpaceUniqueId	200
0x2227dc	FUNC	FillTask	225
0x2228c0	FUNC	TryToClearSemaphore	200
0x222988	FUNC	MevControl	212
0x222a5c	FUNC	GetTaskTimer	212
0x222b30	FUNC	SetTaskTimer	220
0x222c0c	FUNC	TaskCheckForActivity...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Fdirwaitact.	149
0x222ca1	FUNC	CheckForActivityAndReturnStatus	13
0x222cae	FUNC	CheckForActivity	12
0x222cba	FUNC	WaitForActivityAndReturnStatus	16
0x222cca	FUNC	WaitForActivity	15
0x222cdc	FUNC	GetPhysicalAddress	262
0x222de4	FUNC	RestoreLink	220
0x222ec0	FUNC	CreateVirtualClockAtIndex	362
0x22302c	FUNC	CreateSemaphoreAtIndex	246
0x223124	FUNC	CreateHighestLockerSemaphoreWithOrderAtIndex	263
0x22322c	FUNC	CreateActivityAtIndex	403
0x2233c0	FUNC	CreateConnectionWithFlagsAtIndex	393
0x22354c	FUNC	RestoreConnectionAtIndex	340
0x2236a0	FUNC	CreateTaskAtIndex	338
0x2237f4	FUNC	RestartComplete	70
0x22383c	FUNC	GetTaskCoreAffinity	200
0x223904	FUNC	SetTaskCoreAffinity	212
0x2239d8	FUNC	GetASProcessorAffinity	200
0x223aa0	FUNC	GetTaskCurrentCore	200
0x223b68	FUNC	ClearObjectMessageOverruns	153
0x223c04	FUNC	ExitTasksInAddressSpace	192
0x223cc4	FUNC	GetTaskLockPriority	200
0x223d8c	FUNC	SetTaskLockPriority	200
0x223e54	FUNC	MutexWaitForSemaphore	246
0x223f4c	FUNC	MutexReleaseSemaphore	200
0x224014	FUNC	RunVmAndWaitForActivity	236
0x224100	FUNC	__ghs_init_mem	705
0x2243c1	FUNC	FindBAndECopyPointers	74
0x22440b	FUNC	CopyAddressSpaceSectionsFromRom	285
0x224528	FUNC	GHS_Initialize	34
0x22454c	FUNC	CalculateCRC32	71
0x224593	FUNC	__cksumsects	353
0x224700	FUNC	__ghs_dodotsyscall	49
0x224734	FUNC	__gh_errno_ptr	14
0x224742	FUNC	__gh_set_errno	18
0x224754	FUNC	__gh_get_errno	20
0x224768	FUNC	__ghs_syscall	26
0x224784	FUNC	internal_sbrk...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Flibkernel.2Flibkernel.2Find_heap.	75
0x2247cf	FUNC	sbrk	30
0x2247ed	FUNC	__ghs_alloc	82
0x22483f	FUNC	__ghs_calloc	30
0x224860	FUNC	BSP_NumVects	6
0x224866	FUNC	RTOS_TargetName	8
0x22486e	FUNC	X86_Hook_GetTSCFrequency	79
0x2248bd	FUNC	CreateLocalEntry...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	23
0x2248d4	FUNC	AddLocalMapping...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	478
0x224ab2	FUNC	BSP_AddPhysicalMemoryRange...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	292
0x224bd6	FUNC	ProcessMultibootBootModules...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	364
0x224d42	FUNC	ProcessMultibootMemoryTable...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	480
0x224f22	FUNC	BSP_GetMemoryMap	592
0x225172	FUNC	BSP_PciIrqLineToVector	11
0x22517d	FUNC	MapPCIInterrupt...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	57
0x2251b6	FUNC	PciInit...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	289
0x2252d7	FUNC	PciFunction_GetTranslationWindows	42
0x225301	FUNC	hex_to_bin...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	66
0x225343	FUNC	HandleOemKeyManifestArgument...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	272
0x225453	FUNC	BadChecksum...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	27
0x22546e	FUNC	FindAndMapFACSTable...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	405
0x225603	FUNC	SetWakeupVectorInFACS...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fintel.2Dgr.	25
0x22561c	FUNC	BSP_InitializeOnBootCpu	457
0x2257e5	FUNC	BSP_InitializeConcurrentlyOnAllCpus	32
0x225805	FUNC	BSP_Initialize	73
0x22584e	FUNC	BSP_TurnOnErrorIndicator	1
0x22584f	FUNC	BSP_TurnOffErrorIndicator	1
0x225850	FUNC	BSP_ReadPciMmcfg	72
0x225898	FUNC	BSP_WritePciMmcfg	69
0x2258e0	FUNC	ConsoleCreateIODevice...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	3
0x2258e3	FUNC	ConsoleReadStatus...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	171
0x22598e	FUNC	_strnlen...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	31
0x2259ad	FUNC	_logchar...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	62
0x2259eb	FUNC	_logstring...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	47
0x225a1a	FUNC	logstring...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	97
0x225a7b	FUNC	consolestring	5
0x225a80	FUNC	ConsoleWriteStatus...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	81
0x225ad1	FUNC	InitializeConsoleIODevice...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	51
0x225b04	FUNC	_log_endline...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	113
0x225b75	FUNC	log_Puts...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	110
0x225be3	FUNC	OutputBootBannerStart...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	33
0x225c04	FUNC	HostConsoleOutput...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	97
0x225c65	FUNC	ConsoleTickHandler...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	143
0x225cf4	FUNC	BSP_InitializeConsoleOutput	137
0x225d7d	FUNC	BSP_FlushConsoleOutput	203
0x225e48	FUNC	_fmtdec...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	95
0x225ea7	FUNC	_logdec...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	65
0x225ee8	FUNC	_loghex...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	96
0x225f48	FUNC	logval...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	169
0x225ff1	FUNC	_declen...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	53
0x226026	FUNC	logintval...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	191
0x2260e5	FUNC	log_PutVal...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	94
0x226143	FUNC	consoleval	5
0x226148	FUNC	consoleintval	5
0x22614d	FUNC	console_Puts	5
0x226152	FUNC	BSP_OutputConsoleString	5
0x226157	FUNC	BSP_OutputConsoleValue	5
0x22615c	FUNC	BSP_WriteToConsole	229
0x22628c	FUNC	log_mem_size...2Fhome.2Fmal.2Fgm_release.2FMY22.2D026.2Ffinal.2Fiot.2Frtos.2Flibs.2Fgm.2Di35.2Frel.2Fwork.2Fconsole_logging.	225
0x22636d	FUNC	BSP_OutputBootBannerEnd	205
0x22643b	FUNC	RingBuffer_Reserve	174
0x2264e9	FUNC	RingBuffer_ReleaseReservation	111
0x226558	FUNC	RingBuffer_Append	144
0x2265e8	FUNC	RingBuffer_ReserveAppendRelease	205
0x2266b5	FUNC	RingBuffer_GetBuffer	124
0x226731	FUNC	RingBuffer_BytesConsumed	17
0x226742	FUNC	RingBuffer_CopyAndConsume	166
0x2267e8	FUNC	RingBuffer_NumBytesReady	18
0x2267fa	FUNC	RingBuffer_NumBytesFree	32
0x22681a	FUNC	RingBuffer_Init	56
